ID,Date,Species_Group,Species,Location,Latitude,Longitude,Coordinate_System
925,2005-05-02,Dinoflagellates,Noctiluca scintillans,"Castle Peak Bay, Tuen Mun",22.37103554,113.9733841, WGS84
926,2005-05-02,Dinoflagellates,Noctiluca scintillans,"Hung Shing Yeh Beach, Lamma Island",22.21889251,114.119869, WGS84
927,2005-05-02,Dinoflagellates,Noctiluca scintillans,"Lo So Shing Beach, Lamma Island",22.20446404,114.1224207, WGS84
928,2005-05-02,Dinoflagellates,Noctiluca scintillans,South of Po Toi Islands,22.15464512,114.2550079, WGS84
929,2005-05-03,Dinoflagellates,Prorocentrum dentatum,Shing Mun River,22.37842641,114.1903655, WGS84
930,2005-05-04,Others,Heterosigma akashiwo,Shing Mun River,22.38758183,114.2061658, WGS84
931,2005-05-05,Dinoflagellates,Noctiluca scintillans,"Stanley Bay, Hong Kong Island",22.2183404,114.2110074, WGS84
932,2005-05-08,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay First Beach, Sai Kung",22.2906599,114.2914343, WGS84
933,2005-05-08,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay Second beach, Sai Kung",22.28756599,114.2884909, WGS84
934,2005-05-08,Dinoflagellates,Noctiluca scintillans,"Hap Mun Bay Beach, Sai Kung",22.3568715,114.2953608, WGS84
935,2005-06-10,Dinoflagellates,Noctiluca scintillans,Tolo Channel,22.46030074,114.2975221, WGS84
936,2005-06-30,Diatom,Skeletonema costatum,Cheung Sha Wan Fish Culture Zone,22.24399312,114.0100781, WGS84
937,2005-06-30,Diatom,Thalassiosira spp.,Cheung Sha Wan Fish Culture Zone,22.24399312,114.0100781, WGS84
938,2005-09-05,Dinoflagellates,Ceratium furca,Inner Port Shelter (Sai Kung Hoi),22.3627493,114.2767879, WGS84
939,2005-09-06,Others,Phaeocystis globosa,"Silver Mine Bay Beach, Lantau Island",22.26832284,114.0007599, WGS84
940,2005-09-15,Dinoflagellates,Ceratium furca,Yim Tin Tsai Fish Culture Zone,22.4548107,114.2091751, WGS84
941,2005-09-21,Dinoflagellates,Ceratium furca,Tai Tau Chau Fish Culture Zone,22.36932791,114.3210424, WGS84
942,2005-09-27,Dinoflagellates,Ceratium furca,Port Shelter,22.32511335,114.2759825, WGS84
943,2005-09-27,Dinoflagellates,Ceratium furca,Yim Tin Tsai Fish Culture Zone,22.45385512,114.2071597, WGS84
944,2005-09-29,Dinoflagellates,Ceratium furca,"Tai Mei Tuk, Tai Po",22.46704417,114.2323723, WGS84
945,2005-10-04,Dinoflagellates,Ceratium furca,Port Shelter,22.33195699,114.2988161, WGS84
946,2005-10-19,Dinoflagellates,Ceratium furca,Port Shelter,22.34892947,114.2928991, WGS84
947,2005-10-19,Dinoflagellates,Ceratium furca,Tolo Harbour and Tolo Channel,22.4531162,114.2376694, WGS84
948,2005-10-24,Dinoflagellates,Ceratium furca,Yim Tin Tsai East Fish Culture Zone,22.45519457,114.2220547, WGS84
949,2005-10-26,Dinoflagellates,Ceratium furca,Tolo Harbour and Tolo Channel,22.44683245,114.2508801, WGS84
950,2005-11-01,Dinoflagellates,Ceratium furca,Yim Tin Tsai Fish Culture Zone,22.45542331,114.2068771, WGS84
951,2005-11-02,Dinoflagellates,Ceratium furca,Tolo Harbour,22.43518166,114.2079801, WGS84
952,2005-11-12,Dinoflagellates,Cochlodinium spp.,"Castle Peak Bay, Tuen Mun",22.3691737,113.9718361, WGS84
953,2005-11-28,Others,Mesodinium rubrum,South of Lantau Island,22.22194349,113.9539723, WGS84
954,2005-12-02,Others,Mesodinium rubrum,"Cyberport, Hong Kong Island",22.25382566,114.1239961, WGS84
955,2005-12-06,Others,Phaeocystis globosa,Starling Inlet (Sha Tau Kok Hoi),22.5291268,114.2086714, WGS84
956,2006-01-09,Dinoflagellates,Noctiluca scintillans,"Hoi Ha Wan, Sai Kung",22.46161431,114.3278628, WGS84
957,2006-01-16,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32297564,114.2726477, WGS84
958,2006-01-19,Dinoflagellates,Noctiluca scintillans,"Sheung Sze Wan, Sai Kung",22.30448155,114.2936934, WGS84
959,2006-01-19,Dinoflagellates,Noctiluca scintillans,"Tung Wan Beach, Cheung Chau ",22.2089077,114.0312625, WGS84
960,2006-01-19,Others,Phaeocystis globosa,"Deep Water Bay, Hong Kong Island",22.232502,114.1743017, WGS84
961,2006-01-25,Others,Phaeocystis globosa,"Deep Water Bay Beach, Hong Kong Island",22.24532575,114.186634, WGS84
962,2006-01-25,Others,Phaeocystis globosa,"Repulse Bay, Hong Kong Island",22.23727507,114.1950973, WGS84
963,2006-01-26,Others,Phaeocystis globosa,"Silver Mine Bay Beach, Lantau Island",22.2697748,113.9994109, WGS84
964,2006-02-01,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32290658,114.2724111, WGS84
965,2006-02-15,Others,Phaeocystis globosa,Deep Bay,22.49579383,114.0003841, WGS84
966,2006-03-23,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay First Beach, Sai Kung",22.29107524,114.2916179, WGS84
967,2006-03-26,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32239094,114.2732489, WGS84
968,2006-03-26,Others,Dictyocha speculum,"Silverstrand Beach, Sai Kung",22.32239094,114.2732489, WGS84
969,2006-03-31,Dinoflagellates,Ceratium furca,Yim Tin Tsai Fish Culture Zone,22.45413183,114.2076173, WGS84
970,2006-04-01,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay First Beach, Sai Kung",22.29080152,114.2915373, WGS84
971,2006-04-04,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay Second beach, Sai Kung",22.29118683,114.2912927, WGS84
972,2006-06-08,Diatom,Skeletonema costatum,"Discovery Bay, Lantau Island",22.3036112,114.0453437, WGS84
973,2006-06-23,Diatom,Skeletonema costatum,Ma Wan Fish Culture Zone,22.3524068,114.0475172, WGS84
974,2006-11-06,Dinoflagellates,Ceratium furca,Sha Tin Hoi,22.41054396,114.2145495, WGS84
975,2006-11-07,Dinoflagellates,Ceratium furca,Shing Mun River,22.38968775,114.2041029, WGS84
976,2006-11-08,Dinoflagellates,Ceratium furca,Tolo Harbour,22.45686293,114.2063171, WGS84
977,2006-11-11,Dinoflagellates,Cochlodinium spp.,"Castle Peak Bay, Tuen Mun",22.36726711,113.9613225, WGS84
978,2006-11-12,Dinoflagellates,Cochlodinium spp.,Ma Wan Fish Culture Zone,22.35064909,114.056476, WGS84
979,2006-11-13,Dinoflagellates,Cochlodinium spp.,"Golden Beach, Tuen Mun",22.37033881,113.9885521, WGS84
980,2007-01-30,Others,Heterosigma akashiwo,"Nim Wan, Tuen Mun",22.42845877,113.9320864, WGS84
981,2007-02-12,Dinoflagellates,Noctiluca scintillans,Ma Wan ,22.35204273,114.057242, WGS84
982,2007-02-14,Dinoflagellates,Noctiluca scintillans,East Lamma Channel,22.23885733,114.1283654, WGS84
983,2007-02-14,Dinoflagellates,Noctiluca scintillans,"Nim Wan, Tuen Mun",22.4257549,113.9328408, WGS84
984,2007-03-13,Dinoflagellates,Noctiluca scintillans,"Long Harbour (Tai Tan Hoi), Tai, Po",22.46772478,114.3512293, WGS84
985,2007-04-02,Dinoflagellates,Akashiwo sanguinea,"Castle Peak Bay, Tuen Mun",22.35813912,113.9752698, WGS84
986,2007-04-02,Dinoflagellates,Akashiwo sanguinea,"Silver Mine Bay Beach, Lantau Island",22.27020925,113.9995726, WGS84
987,2007-05-15,Others,Trichodesmium erythraeum,Tung Ping Chau,22.53848739,114.4194838, WGS84
988,2007-05-31,Dinoflagellates,Cochlodinium spp.,Ma Wan Fish Culture Zone,22.34820349,114.0381698, WGS84
989,2007-06-04,Dinoflagellates,Cochlodinium spp.,Beaches on HK Island South,22.22844927,114.1936064, WGS84
990,2007-06-05,Dinoflagellates,Cochlodinium spp.,East Lamma Channel,22.25306414,114.1182028, WGS84
991,2007-06-05,Dinoflagellates,Cochlodinium spp.,Lo Tik Wan and Sok Kwu Wan Fish Culture Zones,22.21057047,114.1346852, WGS84
992,2007-06-05,Dinoflagellates,Cochlodinium spp.,Ma Wan ,22.34205866,114.0786959, WGS84
993,2007-06-05,Dinoflagellates,Cochlodinium spp.,Tuen Mun Beaches ,22.36451829,113.9735991, WGS84
994,2007-06-05,Dinoflagellates,Cochlodinium spp.,West Kowloon Water Front,22.31089182,114.1521449, WGS84
995,2007-06-05,Dinoflagellates,Cochlodinium spp.,"Yung Shue Wan, Lamma Island",22.22751205,114.1058375, WGS84
996,2007-06-06,Dinoflagellates,Cochlodinium spp.,"Hung Shing Yeh Beach, Lamma Island",22.21804153,114.1189642, WGS84
997,2007-06-06,Dinoflagellates,Cochlodinium spp.,North of Lantau Island,22.32275833,113.8944127, WGS84
998,2007-06-06,Dinoflagellates,Cochlodinium spp.,"St. Stephens Beach, Stanley, Hong Kong Island",22.21255961,114.2146262, WGS84
999,2007-06-06,Dinoflagellates,Cochlodinium spp.,Victoria Harbour near Quarry Bay,22.28865754,114.2289093, WGS84
1000,2007-06-07,Dinoflagellates,Cochlodinium spp.,Ma Wan Tung Wan Beach,22.35022397,114.0630219, WGS84
1001,2007-06-07,Dinoflagellates,Cochlodinium spp.,Tung Lung Chau Fish Culture Zone,22.25666669,114.2819842, WGS84
1002,2007-06-07,Dinoflagellates,Cochlodinium spp.,Victoria Harbour,22.27728163,114.0914841, WGS84
1003,2007-06-08,Dinoflagellates,Cochlodinium spp.,"Lung Kwu Tan, Tuen Mun",22.38909885,113.9034299, WGS84
1004,2007-06-09,Dinoflagellates,Cochlodinium spp.,"Shek O Beach, Hong Kong Island",22.22840354,114.2515459, WGS84
1005,2007-06-09,Dinoflagellates,Cochlodinium spp.,"Turtle Cove Beach, Hong Kong Island",22.23229452,114.2235803, WGS84
1006,2007-06-10,Dinoflagellates,Cochlodinium spp.,"Tai Tam Bay and Stanley Main Beach, Hong Kong Island",22.21239607,114.2295231, WGS84
1007,2007-06-11,Dinoflagellates,Cochlodinium spp.,"Big Wave Bay Beach, Hong Kong Island",22.24585593,114.2474957, WGS84
1008,2007-07-10,Diatom,Skeletonema costatum,Victoria Harbour,22.30099459,114.1393861, WGS84
1009,2007-07-11,Diatom,Skeletonema costatum,East of Lamma Island,22.25731097,114.1154627, WGS84
1010,2007-07-11,Diatom,Skeletonema costatum,Eastern Waters of Hong Kong Island,22.24606748,114.4188, WGS84
1011,2007-07-12,Diatom,Skeletonema costatum,Southern East Waters of Hong Kong Island,22.18760085,114.1723048, WGS84
1012,2007-07-19,Diatom,Skeletonema costatum,"South of Lantau Island, Cheung Chau",22.20994886,114.011246, WGS84
1013,2007-11-13,Dinoflagellates,Cochlodinium spp.,"Nim Wan, Tuen Mun",22.42575698,113.9326885, WGS84
1014,2007-11-16,Dinoflagellates,Scrippsiella trochoidea,Shing Mun River,22.39772581,114.2089412, WGS84
1015,2007-11-16,Others,Mesodinium rubrum,Port Shelter near The Hong Kong University of Science and Technology,22.34068473,114.2689874, WGS84
1016,2007-11-30,Others,Trichodesmium erythraeum,"Silverstrand Beach, Sai Kung",22.32329181,114.2726275, WGS84
1017,2007-12-12,Others,Mesodinium rubrum,"Tai Tam Bay, Hong Kong Island",22.2285349,114.2318664, WGS84
1018,2007-12-17,Dinoflagellates,Noctiluca scintillans,Port Shelter ,22.30932472,114.2944311, WGS84
1019,2007-12-19,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32323568,114.2726508, WGS84
1020,2007-12-21,Dinoflagellates,Noctiluca scintillans,Eastern Waters of Hong Kong near Big Wave Bay,22.24353037,114.2543008, WGS84
1021,2007-12-22,Dinoflagellates,Noctiluca scintillans,"Deep Water Bay Beach, Hong Kong Island",22.24518616,114.1861948, WGS84
1022,2007-12-22,Dinoflagellates,Noctiluca scintillans,Stanley Main Beach Sports Water Centre,22.21996905,114.214361, WGS84
1023,2007-12-22,Dinoflagellates,Noctiluca scintillans,"Stanley Main Beach, Hong Kong Island",22.22065771,114.2150515, WGS84
1024,2008-01-04,Others,Phaeocystis globosa,"Deep Water Bay Beach, Hong Kong Island",22.24420183,114.1871641, WGS84
1025,2008-01-06,Dinoflagellates,Noctiluca scintillans,Three Fathoms Cove (Kei Ling Ha Hoi),22.43396595,114.283023, WGS84
1026,2008-01-08,Dinoflagellates,Noctiluca scintillans,Tolo Channel,22.47618785,114.3122478, WGS84
1027,2008-01-08,Dinoflagellates,Prorocentrum dentatum,O Pui Tong,22.54550686,114.2975595, WGS84
1028,2008-01-11,Dinoflagellates,Noctiluca scintillans,"Stanley Main Beach, Hong Kong Island",22.22044036,114.2150073, WGS84
1029,2008-01-12,Dinoflagellates,Noctiluca scintillans,Port Shelter ,22.3391156,114.2738728, WGS84
1030,2008-02-21,Dinoflagellates,Noctiluca scintillans,Tolo Harbour,22.45435436,114.2046975, WGS84
1031,2008-02-22,Dinoflagellates,Noctiluca scintillans,Shing Mun River,22.38832998,114.2053061, WGS84
1032,2008-03-05,Diatom,Skeletonema costatum,Deep Bay,22.46668984,113.9726403, WGS84
1033,2008-03-11,Dinoflagellates,Noctiluca scintillans,Sha Tin Hoi,22.40982891,114.2182265, WGS84
1034,2008-03-19,Others,Mesodinium rubrum,Ma Wan Fish Culture Zone,22.35237447,114.0548438, WGS84
1035,2008-03-27,Dinoflagellates,Noctiluca scintillans,Clear Water Bay First and Second Beach,22.28892884,114.2896395, WGS84
1036,2008-03-27,Dinoflagellates,Noctiluca scintillans,Rocky Harbour (Leung Shuen Wan Hoi),22.33251115,114.3686876, WGS84
1037,2008-03-30,Dinoflagellates,Noctiluca scintillans,"Hap Mun Bay Beach, Sai Kung",22.35641876,114.2957486, WGS84
1038,2008-04-02,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32296553,114.2727935, WGS84
1039,2008-04-03,Dinoflagellates,Noctiluca scintillans,"Tai Hang Hau, Sai Kung",22.30457446,114.2939065, WGS84
1040,2008-04-10,Others,Fibrocapsa japonica,"Silver Mine Bay Beach, Lantau Island",22.27061377,114.0003316, WGS84
1041,2008-04-22,Others,Fibrocapsa japonica,Inner Port Shelter (Sai Kung Hoi),22.38160529,114.2786138, WGS84
1042,2008-05-31,Dinoflagellates,Noctiluca scintillans,"Lo So Shing Beach, Lamma Island",22.2043792,114.1219879, WGS84
1043,2008-06-10,Diatom,Skeletonema costatum,Cape DAguilar (Hok Tsui),22.20748307,114.2624826, WGS84
1044,2008-06-22,Diatom,Thalassiosira tealata,West Lamma Channel,22.23148837,114.0803895, WGS84
1045,2008-11-25,Others,Mesodinium rubrum,Po Toi O Fish Culture Zone,22.27498249,114.2940628, WGS84
1046,2008-12-03,Others,Mesodinium rubrum,"Deep Water Bay, Hong Kong Island",22.23565682,114.1765917, WGS84
1047,2009-02-10,Others,Mesodinium rubrum,Sham Tseng,22.35997446,114.0683517, WGS84
1048,2009-02-12,Others,Mesodinium rubrum,Tuen Mun Pier,22.36758343,113.9739349, WGS84
1049,2009-02-14,Dinoflagellates,Noctiluca scintillans,"Deep Water Bay Beach, Hong Kong Island",22.24354176,114.1875513, WGS84
1050,2009-02-14,Dinoflagellates,Noctiluca scintillans,"Kai Lung Wan, Sai Kung",22.37754825,114.2948312, WGS84
1051,2009-02-14,Dinoflagellates,Noctiluca scintillans,"Stanley Main Beach, Hong Kong Island",22.22018797,114.2148317, WGS84
1052,2009-02-20,Others,Mesodinium rubrum,Chek Lap Kok near The Brothers,22.34057799,113.9483979, WGS84
1053,2009-02-24,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay First Beach, Sai Kung",22.29064843,114.2911631, WGS84
1054,2009-02-24,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay Second beach, Sai Kung",22.28775904,114.2886137, WGS84
1055,2009-02-24,Dinoflagellates,Noctiluca scintillans,Po Toi O Fish Culture Zone,22.27578763,114.294423, WGS84
1056,2009-02-25,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32305628,114.2727591, WGS84
1057,2009-02-25,Dinoflagellates,Noctiluca scintillans,"Tso Wo Hang, Inner Port Shelter",22.39370698,114.288118, WGS84
1058,2009-02-26,Dinoflagellates,Gonyaulax polygramma,Kau Sai Fish Culture Zone,22.34142141,114.3150644, WGS84
1059,2009-03-08,Dinoflagellates,Noctiluca scintillans,"Hoi Ha Wan, Sai Kung",22.46457935,114.3339349, WGS84
1060,2009-03-15,Others,Heterosigma akashiwo,Yim Tin Tsai Fish Culture Zone,22.44631824,114.2028465, WGS84
1061,2009-03-17,Others,Heterosigma akashiwo,Shing Mun River,22.39173259,114.2031416, WGS84
1062,2009-03-23,Dinoflagellates,Karenia digitata,"Silver Mine Bay Beach, Lantau Island",22.26956303,113.999461, WGS84
1063,2009-03-25,Dinoflagellates,Gonyaulax polygramma,"Clear Water Bay, Sai Kung",22.28031441,114.2973974, WGS84
1064,2009-04-06,Others,Plagioselmis prolonga,Shing Mun River ,22.38127902,114.1930861, WGS84
1065,2009-05-13,Dinoflagellates,Noctiluca scintillans,"Sham Wan, Lamma Island",22.19147697,114.1361752, WGS84
1066,2009-07-09,Diatom,Pseudo-nitzschia spp.,Lo Tik Wan Fish Culture Zone,22.23392552,114.1367325, WGS84
1067,2009-07-09,Diatom,Skeletonema costatum,Lo Tik Wan Fish Culture Zone,22.23392552,114.1367325, WGS84
1068,2009-10-29,Dinoflagellates,Protopolykrikos distortus,"Castle Peak Bay, Tuen Mun",22.3549952,114.0002879, WGS84
1069,2009-11-06,Others,Phaeocystis globosa,"Deep Water Bay Beach, Hong Kong Island",22.24445601,114.1870504, WGS84
1070,2009-11-08,Others,Phaeocystis globosa,"Middle Bay Beach, Hong Kong Island",22.23091263,114.1975774, WGS84
1071,2009-11-10,Others,Phaeocystis globosa,"Silvermine Bay Beach, Lantau Island",22.21219594,114.0300955, WGS84
1072,2009-11-10,Others,Trichodesmium erythraeum,"Silverstrand Beach, Sai Kung",22.32320451,114.2726704, WGS84
1073,2009-11-15,Others,Phaeocystis globosa,Rambler Channel,22.35707349,114.1112168, WGS84
1074,2009-11-20,Others,Phaeocystis globosa,Southern of Lantau Island,22.22490389,114.0468479, WGS84
1075,2009-11-23,Others,Phaeocystis globosa,"Ha Pak Nai, Yuen Long",22.42508901,113.9387194, WGS84
1076,2009-11-23,Others,Phaeocystis globosa,Tseung Kwan O near Oscar by the Sea,22.30818426,114.2649812, WGS84
1077,2009-12-28,Others,Phaeocystis globosa,"Deep Water Bay Beach, Hong Kong Island",22.24402104,114.1865831, WGS84
1078,2009-12-30,Dinoflagellates,Karenia papilionacea,Tai Tau Chau Fish Culture Zone,22.36846915,114.3226467, WGS84
1079,2010-01-17,Dinoflagellates,Noctiluca scintillans,"Ma Shi Chau to Lo Fu Wat, Tolo Harbour",22.44813207,114.2432237, WGS84
1080,2010-01-20,Dinoflagellates,Noctiluca scintillans,Shing Mun River,22.39739116,114.2092959, WGS84
1081,2010-01-21,Dinoflagellates,Noctiluca scintillans,Yan Chau Tong,22.52352358,114.2979688, WGS84
1082,2010-01-24,Dinoflagellates,Noctiluca scintillans,"Little Palm Beach, Sai Kung",22.3203569,114.2876371, WGS84
1083,2010-01-24,Dinoflagellates,Noctiluca scintillans,Sha Tin Hoi ,22.41791357,114.2222804, WGS84
1084,2010-01-27,Others,Mesodinium rubrum,"Clear Water Bay Second beach, Sai Kung",22.28721048,114.2892727, WGS84
1085,2010-01-31,Dinoflagellates,Noctiluca scintillans,Tung Ping Chau near Cham Keng Chau,22.54751946,114.4251632, WGS84
1086,2010-02-22,Dinoflagellates,Noctiluca scintillans,Double Haven (Yan Chau Tong),22.51599433,114.2893949, WGS84
1087,2010-02-24,Dinoflagellates,Akashiwo sanguinea,Double Haven (Yan Chau Tong),22.52301545,114.2967977, WGS84
1088,2010-03-15,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay First Beach, Sai Kung",22.29088949,114.2913132, WGS84
1089,2010-03-15,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay Second beach, Sai Kung",22.28681144,114.2883204, WGS84
1090,2010-03-15,Dinoflagellates,Noctiluca scintillans,"Hoi Ha Wan, Sai Kung",22.47829165,114.3240477, WGS84
1091,2010-03-15,Dinoflagellates,Noctiluca scintillans,"Tai Mong Tsai, Sai Kung",22.38838571,114.2963505, WGS84
1092,2010-04-04,Dinoflagellates,Noctiluca scintillans,"Silver Mine Bay Beach, Lantau Island",22.26958948,113.9990566, WGS84
1093,2010-05-07,Others,Mesodinium rubrum,"Castle Peak Beach, Tuen Mun",22.37848958,113.9792307, WGS84
1094,2010-07-05,Diatom,Thalassiosira tealata,Eastern Waters of Lantau Island ,22.18300881,114.0386894, WGS84
1095,2010-08-02,Dinoflagellates,Scrippsiella trochoidea,Sha Tau Kok Hoi and Crooked Harbour,22.54409346,114.2694119, WGS84
1096,2010-08-09,Dinoflagellates,Scrippsiella trochoidea,Tolo Habour and Tolo Channel,22.44859636,114.2663179, WGS84
1097,2010-09-07,Dinoflagellates,Scrippsiella trochoidea,"Clear Water Bay First Beach, Sai Kung",22.29070889,114.2916039, WGS84
1098,2010-09-07,Dinoflagellates,Scrippsiella trochoidea,"Hap Mun Bay Beach, Sai Kung",22.35643798,114.2956474, WGS84
1099,2010-09-10,Dinoflagellates,Scrippsiella trochoidea,"Hap Mun Bay Beach, Sai Kung",22.35677201,114.2957317, WGS84
1100,2010-09-15,Dinoflagellates,Scrippsiella trochoidea,"Clear Water Bay Second beach, Sai Kung",22.28824086,114.2907779, WGS84
1101,2010-09-16,Dinoflagellates,Scrippsiella trochoidea,"Clear Water Bay First Beach, Sai Kung",22.29065929,114.2916957, WGS84
1102,2010-10-06,Dinoflagellates,Karenia mikimotoi,Sha Tau Kok Hoi and Crooked Harbour,22.55293013,114.2437698, WGS84
1103,2010-10-06,Dinoflagellates,Karenia mikimotoi,Tolo Channel (Yim Tin Tsai to Tap Mun FCZs),22.45434337,114.2783518, WGS84
1104,2010-10-13,Dinoflagellates,Karenia mikimotoi,Wu Kai Sha Pier,22.43173644,114.2315014, WGS84
1105,2010-10-18,Diatom,Chaetoceros salsugineum,Starling Inlet (Sha Tau Kok Hoi),22.53762463,114.2253928, WGS84
1106,2010-11-29,Others,Phaeocystis globosa,"Deep Water Bay Beach, Hong Kong Island",22.24411409,114.18672, WGS84
1107,2010-11-30,Dinoflagellates,Noctiluca scintillans,Chi Ma Wan to Cheung Sha Wan Fish Cutlure Zone,22.24230706,114.0152917, WGS84
1108,2010-11-30,Dinoflagellates,Noctiluca scintillans,Tsuen Wan Hoi Hing Road Seashore,22.37137447,114.1046522, WGS84
1109,2010-12-14,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32295712,114.2721138, WGS84
1110,2011-01-14,Diatom,Chaetoceros socialis,Shing Mun River,22.38764342,114.1986976, WGS84
1111,2011-01-27,Others,Mesodinium rubrum,"Deep Water Bay, Hong Kong Island",22.23915806,114.1778938, WGS84
1112,2011-01-27,Others,Mesodinium rubrum,O Pui Tong Fish Culture Zone,22.54636267,114.3008136, WGS84
1113,2011-02-07,Dinoflagellates,Akashiwo sanguinea,"Clear Water Bay Second beach, Sai Kung",22.28817053,114.2884128, WGS84
1114,2011-02-07,Dinoflagellates,Noctiluca scintillans,Ma On Shan Lok Wo Sha,22.431118,114.2452322, WGS84
1115,2011-02-09,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32291041,114.2721053, WGS84
1116,2011-02-16,Dinoflagellates,Akashiwo sanguinea,Leung Shuen Wan Hoi to Tai Tau Chau FCZ,22.35472073,114.331687, WGS84
1117,2011-02-17,Dinoflagellates,Noctiluca scintillans,Double Haven (Yan Chau Tong),22.51420134,114.2810885, WGS84
1118,2011-02-17,Dinoflagellates,Noctiluca scintillans,"Hoi Ha Wan, Sai Kung",22.46206516,114.3291998, WGS84
1119,2011-02-17,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32258775,114.2732532, WGS84
1120,2011-02-24,Dinoflagellates,Akashiwo sanguinea,"Clear Water Bay Tai Wan Tau, Sai Kung",22.28999932,114.2936278, WGS84
1121,2011-02-24,Dinoflagellates,Noctiluca scintillans,Tung Ping Chau,22.54291726,114.4350874, WGS84
1122,2011-02-25,Dinoflagellates,Akashiwo sanguinea,"Clear Water Bay First Beach, Sai Kung",22.29085885,114.2914565, WGS84
1123,2011-02-25,Dinoflagellates,Akashiwo sanguinea,"Hap Mun Bay Beach, Sai Kung",22.3564892,114.2957232, WGS84
1124,2011-02-27,Dinoflagellates,Noctiluca scintillans,Tolo Harbour near Yuen Chau Tsai,22.44804759,114.1812485, WGS84
1125,2011-02-28,Dinoflagellates,Noctiluca scintillans,Tung Chung near Caribbean Coast,22.29831793,113.9451372, WGS84
1126,2011-03-01,Dinoflagellates,Akashiwo sanguinea,"Hoi Ha Wan Marine Park, Sai Kung",22.46538537,114.3301619, WGS84
1127,2011-03-01,Dinoflagellates,Noctiluca scintillans,Ma On Shan Lok Wo Sha,22.43158267,114.2450968, WGS84
1128,2011-03-11,Dinoflagellates,Noctiluca scintillans,Shing Mun River near Fo Tan Nullah,22.39405359,114.2060904, WGS84
1129,2011-03-13,Dinoflagellates,Noctiluca scintillans,Tung Ping Chau Marine Parks,22.54232445,114.4359633, WGS84
1130,2011-03-28,Dinoflagellates,Alexandrium catenella,Sha Tau Kok Fish Culture Zone,22.53550128,114.2176869, WGS84
1131,2011-03-31,Others,Heterosigma akashiwo,Tolo Harbour,22.45023677,114.1846954, WGS84
1132,2011-04-14,Dinoflagellates,Akashiwo sanguinea,"Tong Fuk Beach, Lantau Island",22.2270523,113.9349727, WGS84
1133,2011-04-14,Dinoflagellates,Akashiwo sanguinea,"Upper Cheung Sha Beach, Lantau Island",22.23003933,113.942121, WGS84
1134,2011-04-14,Dinoflagellates,Noctiluca scintillans,Tung Ping Chau Marine Park,22.54520509,114.4326306, WGS84
1135,2011-04-15,Dinoflagellates,Akashiwo sanguinea,"Sok Kwu Wan Pier, Lamma Island",22.20677813,114.1317778, WGS84
1136,2011-04-15,Dinoflagellates,Noctiluca scintillans,"Silver Mine Bay Beach, Lantau Island",22.27140213,114.0009432, WGS84
1137,2011-04-16,Dinoflagellates,Noctiluca scintillans,"Chung Hom Kok, Hong Kong Island",22.21740731,114.2014891, WGS84
1138,2011-04-16,Dinoflagellates,Noctiluca scintillans,"Lo So Shing Beach, Lamma Island",22.20448197,114.1223557, WGS84
1139,2011-04-16,Dinoflagellates,Noctiluca scintillans,"South Bay Beach, Hong Kong Island",22.22559203,114.1972122, WGS84
1140,2011-04-17,Dinoflagellates,Noctiluca scintillans,"Hung Shing Yeh Beach, Lamma Island",22.21842924,114.1192049, WGS84
1141,2011-04-17,Dinoflagellates,Noctiluca scintillans,"Middle Bay Beach, Hong Kong Island",22.22971732,114.1978831, WGS84
1142,2011-04-17,Dinoflagellates,Noctiluca scintillans,"Repulse Bay Beach, Hong Kong Island",22.23583333,114.1958265, WGS84
1143,2011-04-18,Dinoflagellates,Noctiluca scintillans,"Tong Fuk Beach, Lantau Island",22.22724507,113.9346256, WGS84
1144,2011-04-22,Dinoflagellates,Noctiluca scintillans,"Lo So Shing Beach, Lamma Island",22.20442129,114.1223368, WGS84
1145,2011-04-22,Dinoflagellates,Noctiluca scintillans,"Lower Cheung Sha Beach, Lantau Island",22.23287236,113.9504993, WGS84
1146,2011-04-22,Dinoflagellates,Noctiluca scintillans,"Tung Chung Development Pier, Lantau Island",22.31244724,113.9805327, WGS84
1147,2011-04-25,Dinoflagellates,Noctiluca scintillans,"Hung Shing Yeh Beach, Lamma Island",22.21825973,114.119659, WGS84
