countrynum,statenum,route,routename,active,latitude,longitude,stratum,bcr,landtypeid,routetypeid,routetypedetailid
840,27,51,WADLEY,1,32.890,-82.367,4,27,0,1,1
840,27,52,PITTS,1,31.914,-83.553,4,27,0,1,1
840,27,53,WORKMORE,1,31.935,-82.939,4,27,0,1,1
840,27,54,DOVER,1,32.649,-81.693,4,27,0,1,1
840,27,55,DOUGLAS,0,31.457,-82.802,4,27,0,1,1
840,27,56,KELLER,0,31.766,-81.246,3,27,0,1,1
840,27,57,BOSTON,1,30.665,-83.801,4,27,0,1,1
840,27,58,NEEDMORE,0,30.601,-82.707,3,27,0,1,1
840,27,102,FOLKSTON,1,30.741,-82.071,3,27,0,1,1
840,27,111,PINEORA,1,32.329,-81.426,3,27,0,1,1
840,27,112,VIDALIA,1,32.108,-82.371,4,27,0,1,1
840,27,117,WARE CO,1,31.199,-82.230,3,27,0,1,1
840,27,119,METASVILLE,0,33.728,-82.567,11,29,0,1,1
840,27,122,HOLLONVILLE 2,1,33.182,-84.481,11,29,0,1,1
840,27,123,WHITESBURG,1,33.636,-84.886,11,29,0,1,1
840,27,142,SUTALLEE,1,34.223,-84.618,11,29,0,1,1
840,27,155,COFFEE CO,1,31.458,-82.802,4,27,0,1,1
840,27,156,RICEBORO,1,31.617,-81.627,3,27,0,1,1
840,27,158,TARVER,1,30.601,-82.707,3,27,0,1,1
840,27,301,WOODBINE,1,30.929,-81.672,3,27,0,1,1
840,27,302,COUNCIL,1,30.585,-82.469,3,27,0,1,1
840,27,303,HEADLIGHT,1,30.816,-82.711,3,27,0,1,1
840,27,304,BIG OAK,1,31.060,-81.939,3,27,0,1,1
840,27,305,COLONELS ISLAND,1,31.728,-81.259,3,27,0,1,1
840,27,306,GLENMORE,1,31.122,-82.805,3,27,0,1,1
840,27,307,THORNTON ROAD,1,31.699,-82.400,4,27,0,1,1
840,27,308,UNION,1,32.483,-82.055,4,27,0,1,1
840,27,309,MILLEN,1,32.639,-81.844,4,27,0,1,1
840,27,310,WHITE HILL,1,32.698,-81.477,4,27,0,1,1
840,27,311,OUSLEY,1,30.795,-83.431,3,27,0,1,1
840,27,312,SHILOH,1,30.940,-83.408,4,27,0,1,1
840,27,313,WEBER,1,31.237,-83.140,4,27,0,1,1
840,27,314,OWENSBORO,1,31.912,-83.395,4,27,0,1,1
840,27,315,MINTER TWEED,1,32.453,-82.757,4,27,0,1,1
840,27,316,BETHANY,1,30.858,-84.724,4,27,0,1,1
840,27,317,PHILEMA,1,31.754,-84.017,4,27,0,1,1
840,27,318,DICKEY,1,31.557,-84.658,4,27,0,1,1
840,27,319,BARGES,1,31.956,-84.693,4,27,0,1,1
840,27,320,Irwinton,1,32.801,-83.029,4,27,0,1,1
840,27,321,LAKEVIEW,1,32.547,-83.746,4,27,0,1,1
840,27,322,ROLAND,1,32.859,-84.416,11,29,0,1,1
840,27,323,CARRS STATION,1,33.170,-83.120,11,29,0,1,1
840,27,324,SHARON,1,33.482,-82.763,11,29,0,1,1
840,27,325,CURRY HILL,1,33.880,-82.554,11,29,0,1,1
840,27,326,GOOD HOPE,1,33.680,-83.704,11,29,0,1,1
840,27,327,SUNNY SIDE,1,33.382,-84.284,11,29,0,1,1
840,27,328,KITE LAKE,1,33.536,-84.459,11,29,0,1,1
840,27,329,YATES CROSSROADS,1,33.404,-85.254,11,29,0,1,1
840,27,330,STONEY POINT,0,33.651,-85.220,11,29,0,1,1
840,27,331,CANDLER,1,34.173,-83.838,11,29,0,1,1
840,27,332,ROCK BRANCH,1,34.198,-82.756,11,29,0,1,1
840,27,333,HEBRON,1,34.393,-83.103,11,29,0,1,1
840,27,334,WOODSTOCK,1,34.092,-84.615,11,29,0,1,1
840,27,335,PLEASANT HILL,1,34.906,-84.512,23,28,0,1,1
840,27,336,AMOS MILL,1,34.612,-85.498,13,28,0,1,1
840,27,337,DAVIS CROSSROADS,1,34.722,-85.424,13,28,0,1,1
840,27,430,STONEY POINT 2,1,33.651,-85.220,11,29,0,1,1
840,27,900,PIEDMONT NWR,1,33.095,-83.709,11,29,0,1,3
840,33,1,NAPLES,1,48.582,-116.397,64,10,0,1,1
840,33,2,MIVODEN,1,47.783,-116.667,64,10,0,1,1
840,33,3,AVERY,1,47.251,-115.811,64,10,0,1,1
840,33,4,GIFFORD,1,46.453,-116.556,65,9,0,1,1
840,33,5,NEZPERCE,1,46.076,-115.412,64,10,0,1,1
840,33,6,LOLO PASS,1,46.640,-114.542,64,10,0,1,1
840,33,7,GRANGEVILLE,1,45.881,-116.112,64,10,0,1,1
840,33,8,GOLDEN,1,45.812,-115.681,64,10,0,1,1
840,33,9,DEEP CREEK,0,45.700,-114.633,64,10,0,1,1
840,33,10,BAKER,1,45.034,-113.562,65,9,0,1,1
840,33,11,CASCADE,0,44.581,-116.041,65,10,0,1,1
840,33,12,CAPE HORN,1,44.457,-115.098,64,10,0,1,1
840,33,13,CHALLIS,1,44.613,-114.174,65,10,0,1,1
840,33,14,LEADORE,1,44.722,-113.520,65,9,0,1,1
840,33,15,DUBOIS,1,44.238,-112.256,89,9,0,1,1
840,33,16,SQUIRREL,1,44.027,-111.259,65,9,0,1,1
840,33,17,BLACKS CREEK,1,43.455,-116.096,89,9,0,1,1
840,33,18,CENTERVILLE,1,43.726,-115.951,64,10,0,1,1
840,33,19,ALTURAS,0,43.898,-114.907,64,10,0,1,1
840,33,20,CRATERS,1,43.462,-113.563,89,9,0,1,1
840,33,21,SPRINGFIELD,1,43.110,-112.732,89,9,0,1,1
840,33,22,RIRIE,1,43.534,-111.701,89,9,0,1,1
840,33,23,TRIANGLE,1,42.813,-116.639,89,9,0,1,1
840,33,24,GLENNS FERRY,0,42.909,-115.185,89,9,0,1,1
840,33,25,MAGIC MTN,1,42.331,-114.279,88,9,0,1,1
840,33,26,ACEQUIA,1,42.677,-113.589,89,9,0,1,1
840,33,27,POCATELLO,1,42.855,-112.519,88,9,0,1,1
840,33,28,HENRY,0,42.931,-111.552,88,9,0,1,1
840,33,29,COOLIN,1,48.480,-116.849,64,10,0,1,1
840,33,30,Baldy Mountain,1,45.816,-115.473,64,10,0,1,1
840,33,109,NEZPERCE NF,0,45.826,-115.436,64,10,0,1,1
840,33,111,CABARTON,1,44.414,-116.032,65,10,0,1,1
840,33,119,SAWTOOTH CTY,0,43.911,-114.876,64,10,0,1,1
840,33,124,PASADENA VAL,1,42.954,-115.212,89,9,0,1,1
840,33,128,BLACKFT RES,1,42.961,-111.719,89,9,0,1,1
840,33,202,MARBLE CREEK,1,47.250,-116.023,64,10,0,1,1
840,33,204,JOEL,1,46.447,-116.839,65,9,0,1,1
840,33,205,PIERCE,1,46.472,-115.797,64,10,0,1,1
840,33,207,SALMON RIVER,1,45.390,-116.034,64,10,0,1,1
840,33,208,BURGDORF,1,45.342,-115.948,64,10,0,1,1
840,33,209,COBALT,1,45.078,-114.012,64,10,0,1,1
840,33,211,CRANE CREEK,1,44.196,-116.509,89,10,0,1,1
840,33,212,YELLOW PINE,1,44.960,-115.493,64,10,0,1,1
840,33,213,SUNBEAM,1,44.271,-114.734,64,10,0,1,1
840,33,214,IRON SPRINGS,1,44.233,-113.370,65,9,0,1,1
840,33,217,SILVER CITY,1,43.158,-116.509,89,9,0,1,1
840,33,218,FEATHERVILLE,1,43.414,-115.361,64,10,0,1,1
840,33,219,PICABO,1,43.401,-114.252,89,9,0,1,1
840,33,220,CAREY,1,43.339,-113.874,89,9,0,1,1
840,33,221,MUD LAKE,1,43.812,-112.396,89,9,0,1,1
840,33,222,BATES,1,43.825,-111.201,65,9,0,1,1
840,33,223,DOUGAL RES,1,42.644,-116.994,89,9,0,1,1
840,33,224,HOT SPRING,1,42.792,-115.718,89,9,0,1,1
840,33,225,CEDAR HILL,1,42.432,-114.089,89,9,0,1,1
840,33,226,ALMO,1,42.210,-113.840,88,9,0,1,1
840,33,227,DANIELS RES,1,42.499,-112.392,88,9,0,1,1
840,33,228,PRESTON,1,42.002,-111.954,88,9,0,1,1
840,33,319,SAWTOOTH CITY 2,1,43.911,-114.876,64,10,0,1,1
840,33,901,TWIN BUTTES,1,43.522,-112.650,89,9,0,1,3
840,33,902,LOST RIVER,1,43.549,-113.009,89,9,0,1,3
840,33,903,KYLE CANYON,1,43.743,-112.842,89,9,0,1,3
840,33,904,CIRCULAR BU,1,43.560,-112.872,89,9,0,1,3
840,33,905,TRACTOR FLAT,1,43.549,-112.637,89,9,0,1,3
840,33,906,N FORK CDA R,1,47.884,-116.132,64,10,0,1,3
840,33,907,ROCHAT DIVDE,1,47.547,-116.331,64,10,0,1,3
840,34,1,GUILFORD,1,42.210,-90.060,17,23,0,1,1
840,34,2,MILL CREEK,1,42.159,-89.332,32,22,0,1,1
840,34,3,HOLCOMB,1,42.071,-89.076,32,22,0,1,1
840,34,4,CHERRY VAL,0,42.181,-88.979,16,23,0,1,1
840,34,5,BARRINGTON,0,42.154,-88.175,16,22,0,1,1
840,34,6,ITASCA,1,42.016,-87.909,16,22,0,1,1
840,34,7,ATKINSON,1,41.397,-90.030,32,22,0,1,1
840,34,8,GENESEO,1,41.485,-90.217,32,22,0,1,1
840,34,9,PUTNAM,1,41.185,-89.457,32,22,0,1,1
840,34,10,SHEFFIELD,1,41.350,-89.770,32,22,0,1,1
840,34,11,BUDA,1,41.336,-89.709,32,22,0,1,1
840,34,12,COMPTON,1,41.650,-89.018,31,22,0,1,1
840,34,13,STREATOR,1,41.083,-88.833,31,22,0,1,1
840,34,14,WAYNE,1,41.934,-88.188,31,22,0,1,1
840,34,15,ESSEX,1,41.166,-88.185,31,22,0,1,1
840,34,16,NEWARK,1,41.531,-88.574,31,22,0,1,1
840,34,17,SHERBURNVILL,1,41.219,-87.582,16,22,0,1,1
840,34,18,NEW LENOX,1,41.469,-87.965,16,22,0,1,1
840,34,19,GULFPORT,1,40.804,-91.057,32,22,0,1,1
840,34,20,STILLWELL,1,40.214,-91.183,31,22,0,1,1
840,34,21,CHANDLERVILL,1,40.081,-90.001,31,22,0,1,1
840,34,22,TERRE HAUTE,1,40.651,-90.981,32,22,0,1,1
840,34,23,WILLIAMSFLD,1,40.917,-90.033,32,22,0,1,1
840,34,24,CAMERON,1,40.860,-90.509,32,22,0,1,1
840,34,25,BARTONVILLE,1,40.600,-89.666,31,22,0,1,1
840,34,26,MONICA,1,40.931,-89.794,32,22,0,1,1
840,34,27,DEER CREEK,1,40.605,-89.318,31,22,0,1,1
840,34,28,MACKINAW,1,40.497,-89.424,31,22,0,1,1
840,34,29,MINONK,1,40.928,-88.951,31,22,0,1,1
840,34,30,MONTICELLO,1,40.079,-88.558,31,22,0,1,1
840,34,31,FAIRBURY,1,40.714,-88.564,31,22,0,1,1
840,34,32,PONTIAC,1,40.899,-88.675,31,22,0,1,1
840,34,33,DAILEY,1,40.251,-87.968,31,22,0,1,1
840,34,34,MILFORD,1,40.646,-87.725,31,22,0,1,1
840,34,35,MELROSE,0,39.920,-91.296,31,22,0,1,1
840,34,36,BLUFF SPGS,1,39.990,-90.345,31,22,0,1,1
840,34,37,ATHENSVILLE,1,39.419,-90.166,31,22,0,1,1
840,34,38,CONCORD,1,39.800,-90.411,31,22,0,1,1
840,34,39,BELLEVIEW,1,39.361,-90.840,31,22,0,1,1
840,34,40,PAWNEE,1,39.575,-89.516,31,22,0,1,1
840,34,41,CLARKSDALE,1,39.480,-89.269,31,22,0,1,1
840,34,42,ROSAMOND,1,39.400,-89.205,31,22,0,1,1
840,34,43,HUMPHREY,1,39.554,-89.452,31,22,0,1,1
840,34,44,FAIRLAND,1,39.895,-88.104,31,22,0,1,1
840,34,45,JANESVILLE,1,39.367,-88.267,31,22,0,1,1
840,34,46,BRADBURY,1,39.315,-88.195,31,22,0,1,1
840,34,47,HUMBOLDT,1,39.615,-88.387,31,22,0,1,1
840,34,48,MARTINSVILLE,1,39.319,-87.778,31,22,0,1,1
840,34,49,COLUMBIA,1,38.385,-90.259,31,22,0,1,1
840,34,50,MASCOUTAH LK,1,38.526,-89.819,31,22,0,1,1
840,34,51,JAMESTOWN,1,38.698,-89.536,31,22,0,1,1
840,34,52,ST MORGAN,1,38.670,-89.660,31,22,0,1,1
840,34,53,BEAUCOUP,1,38.351,-89.294,31,22,0,1,1
840,34,54,BRNT PRAIRIE,1,38.248,-88.234,31,24,0,1,1
840,34,55,MT VERNON,1,38.440,-88.970,31,22,0,1,1
840,34,56,OLNEY,1,38.707,-88.168,31,22,0,1,1
840,34,57,FLORA,1,38.677,-88.429,31,22,0,1,1
840,34,58,BIRDS,1,38.835,-87.745,31,24,0,1,1
840,34,59,PULASKI,1,37.233,-89.235,14,24,0,1,1
840,34,60,BREMEN,1,37.971,-89.748,14,24,0,1,1
840,34,61,BELKNAP,1,37.320,-88.944,14,24,0,1,1
840,34,62,DELWOOD,1,37.600,-88.506,14,24,0,1,1
840,34,63,BEAVERDAM LK,1,37.073,-88.519,14,24,0,1,1
840,34,64,ROBINSON,1,39.005,-87.777,31,22,0,1,1
840,34,65,SHANNON,1,42.140,-89.765,17,22,0,1,1
840,34,66,CALEDONIA,1,42.399,-88.915,16,22,0,1,1
840,34,67,SHERRARD,1,41.341,-90.531,32,22,0,1,1
840,34,68,TROY GROVE,1,41.484,-89.083,32,22,0,1,1
840,34,69,SENECA,1,41.311,-88.590,31,22,0,1,1
840,34,70,CAMP POINT,1,40.057,-91.127,31,22,0,1,1
840,34,71,DUNCAN MILLS,1,40.305,-90.136,31,22,0,1,1
840,34,72,GREENVIEW,1,40.084,-89.825,31,22,0,1,1
840,34,73,LE ROY,1,40.282,-88.746,31,22,0,1,1
840,34,74,ELDRED,1,39.289,-90.551,31,22,0,1,1
840,34,75,NILWOOD,1,39.399,-89.831,31,22,0,1,1
840,34,76,YALE,1,39.106,-88.025,31,22,0,1,1
840,34,77,YORK,1,39.147,-87.669,31,24,0,1,1
840,34,78,DARMSTADT,1,38.320,-89.704,31,22,0,1,1
840,34,79,BROWNVILLE,1,38.039,-88.208,31,24,0,1,1
840,34,80,SANDUSKY,1,37.203,-89.274,14,24,0,1,1
840,34,81,CAVE IN ROCK,1,37.467,-88.164,14,24,0,1,1
840,34,82,VILLAGE OF LAKEWOOD,1,42.221,-88.399,16,22,0,1,1
840,34,104,CHERRY VAL 2,1,42.174,-88.945,16,23,0,1,1
840,34,135,PAYSON,1,39.926,-91.313,31,22,0,1,1
840,34,301,LAKE GALENA,1,42.397,-90.281,17,23,0,1,1
840,34,302,LAKE SUMMERSET,1,42.462,-89.382,17,22,0,1,1
840,34,303,UNION,1,42.219,-88.562,16,22,0,1,1
840,34,304,KEITHSBURG,1,41.085,-90.901,32,22,0,1,1
840,34,305,STERLING,1,41.831,-89.669,32,22,0,1,1
840,34,306,YORKVILLE,1,41.597,-88.436,31,22,0,1,1
840,34,307,CLAYTON,1,40.018,-90.932,31,22,0,1,1
840,34,308,WAYNESVILLE,1,40.264,-89.130,31,22,0,1,1
840,34,309,GRIDLEY,1,40.754,-88.872,31,22,0,1,1
840,34,310,GRAPE CREEK,1,40.081,-87.540,31,22,0,1,1
840,34,311,EUBANKS,1,39.961,-91.301,31,22,0,1,1
840,34,312,CONCORD WEST,1,39.817,-90.406,31,22,0,1,1
840,34,313,HARRISTOWN,1,39.853,-89.085,31,22,0,1,1
840,34,314,ALLERTON PARK,1,39.953,-88.669,31,22,0,1,1
840,34,315,MARSHALL,1,39.401,-87.706,31,22,0,1,1
840,34,316,DUDLEYVILLE,1,38.843,-89.390,31,22,0,1,1
840,34,317,KELL,1,38.498,-88.880,31,22,0,1,1
840,34,318,ROYALTON,1,37.862,-89.078,31,24,0,1,1
840,34,319,KARNAK,1,37.295,-88.947,14,24,0,1,1
840,34,900,ATHENS,1,39.955,-89.751,31,22,0,1,3
840,35,1,GARY,0,41.652,-87.449,16,22,0,1,1
840,35,2,HEBRON,1,41.330,-87.200,16,22,0,1,1
840,35,3,SOUTH BEND,0,41.727,-86.217,16,23,0,1,1
840,35,4,KNOX,1,41.274,-86.621,16,23,0,1,1
840,35,5,KEWANNA,1,41.025,-86.281,16,23,0,1,1
840,35,6,MIDDLEBURY,1,41.726,-85.676,16,23,0,1,1
840,35,7,COLUMBIA CTY,1,41.019,-85.490,31,23,0,1,1
840,35,8,PACKERTOWN,0,41.102,-85.835,16,23,0,1,1
840,35,9,ELLIS,1,41.602,-84.939,16,23,0,1,1
840,35,10,FOWLER,1,40.679,-87.363,31,22,0,1,1
840,35,11,W LAFAYETTE,1,40.408,-87.036,31,22,0,1,1
840,35,12,MONTICELLO,1,40.708,-86.814,31,22,0,1,1
840,35,13,GALVESTON,1,40.584,-86.184,31,22,0,1,1
840,35,14,THORNTOWN,1,40.150,-86.696,31,22,0,1,1
840,35,15,TIPTON,0,40.218,-86.056,31,22,0,1,1
840,35,16,MIDDLETOWN,1,40.033,-85.545,31,22,0,1,1
840,35,17,MUNCIE,0,40.135,-85.357,31,22,0,1,1
840,35,18,SWAYZEE,1,40.508,-85.845,31,22,0,1,1
840,35,19,WABASH,1,40.853,-85.904,31,22,0,1,1
840,35,20,BERNE,1,40.703,-84.853,31,22,0,1,1
840,35,21,PIMENTO,1,39.332,-87.374,15,24,0,1,1
840,35,22,BRAZIL,1,39.533,-87.144,15,24,0,1,1
840,35,23,BELMONT,1,39.079,-86.343,14,24,0,1,1
840,35,24,FRIENDSWOOD,1,39.640,-86.288,31,22,0,1,1
840,35,25,JAMESTOWN,1,39.908,-86.577,31,22,0,1,1
840,35,26,SPENCER,1,39.264,-86.703,15,24,0,1,1
840,35,27,AZALIA,1,39.084,-85.929,15,24,0,1,1
840,35,28,SEXTON,1,39.685,-85.469,31,22,0,1,1
840,35,29,MILROY,1,39.468,-85.442,31,22,0,1,1
840,35,30,SHELBYVILLE,1,39.562,-85.776,31,22,0,1,1
840,35,31,BROOKVILLE,1,39.494,-84.976,31,22,0,1,1
840,35,32,WASHINGTON,1,38.684,-87.129,15,24,0,1,1
840,35,33,CUMBACK,1,38.576,-87.185,15,24,0,1,1
840,35,34,MILLERSBURG,1,38.098,-87.392,15,24,0,1,1
840,35,35,INDIAN SPGS,1,38.774,-86.765,14,24,0,1,1
840,35,36,CELESTINE,1,38.415,-86.820,14,24,0,1,1
840,35,37,CLEAR SPRING,1,38.919,-86.193,14,24,0,1,1
840,35,38,NEW PHILA,1,38.663,-85.941,14,24,0,1,1
840,35,39,CORYDON,1,38.267,-86.146,14,24,0,1,1
840,35,40,VEVAY,1,38.780,-85.094,15,24,0,1,1
840,35,41,SCOTTSBURG,1,38.635,-85.747,15,24,0,1,1
840,35,42,EVANSVILLE,1,37.991,-87.441,15,24,0,1,1
840,35,101,PORTAGE,0,41.536,-87.197,16,22,0,1,1
840,35,103,LAKEVILLE,1,41.637,-86.366,16,23,0,1,1
840,35,108,PACKERTOWN 2,1,41.101,-85.835,16,23,0,1,1
840,35,115,KOKOMO,1,40.218,-86.056,31,22,0,1,1
840,35,117,ANDERSON,1,40.135,-85.357,31,22,0,1,1
840,35,201,PORTAGE 2,1,41.536,-87.197,16,22,0,1,1
840,35,301,CROWN POINT,1,41.391,-87.369,16,22,0,1,1
840,35,302,LAPORTE,1,41.637,-86.851,16,23,0,1,1
840,35,303,LAGRANGE,1,41.751,-85.477,16,23,0,1,1
840,35,304,CUBA,1,41.080,-84.924,31,22,0,1,1
840,35,305,RENSSELAER,1,40.970,-87.075,31,22,0,1,1
840,35,306,FRANKFORT,1,40.199,-86.450,31,22,0,1,1
840,35,307,MONTPELIER,1,40.407,-85.239,31,22,0,1,1
840,35,308,DECATUR,1,40.810,-84.956,31,22,0,1,1
840,35,309,WALLACE,1,39.982,-87.356,31,22,0,1,1
840,35,310,PLAINFIELD,0,39.946,-86.379,31,22,0,1,1
840,35,311,NEW CASTLE,1,39.946,-85.091,31,22,0,1,1
840,35,312,WITTS STATION,1,39.683,-84.852,31,22,0,1,1
840,35,313,NEWBERRY,1,39.125,-87.054,15,24,0,1,1
840,35,314,GEORGIA,1,38.767,-86.548,14,24,0,1,1
840,35,315,CROSS PLAINS,1,38.951,-85.162,15,24,0,1,1
840,35,316,CYPRSS,1,37.914,-87.630,15,24,0,1,1
840,35,410,MAPLEWOOD,1,39.944,-86.487,31,22,0,1,1
840,35,900,HOOSIER,1,39.015,-86.401,14,24,12,1,3
840,35,901,INDIANA DUNE,1,41.705,-86.933,16,23,0,1,3
840,35,903,KANKAKEE SANDS,1,41.047,-87.451,16,22,0,1,3
840,36,1,MT HAMILL,1,40.770,-91.680,32,22,0,1,1
840,36,2,EXLINE,1,40.653,-92.886,32,22,0,1,1
840,36,3,MELROSE,1,40.889,-93.172,32,22,0,1,1
840,36,4,BEDFORD,1,40.571,-94.643,32,22,0,1,1
840,36,5,COLLEGE SPGS,0,40.620,-95.121,32,22,0,1,1
840,36,6,BRYANT,1,41.975,-90.296,32,22,0,1,1
840,36,7,WEST LIBERTY,1,41.569,-91.270,32,22,0,1,1
840,36,8,CEDAR VALLEY,0,41.729,-91.251,32,22,0,1,1
840,36,9,BROOKLYN,1,41.819,-92.357,32,22,0,1,1
840,36,10,WILLIAMSBURG,1,41.674,-92.260,32,22,0,1,1
840,36,11,RED ROCK,1,41.402,-93.104,32,22,0,1,1
840,36,12,DESMOINES,0,41.680,-93.601,32,22,0,1,1
840,36,13,PANTHER,1,41.659,-94.144,40,11,0,1,1
840,36,14,WASHINGTON,1,41.718,-94.086,40,11,0,1,1
840,36,15,NEOLA,1,41.448,-95.727,32,22,0,1,1
840,36,16,WALES,1,41.131,-95.347,32,22,0,1,1
840,36,17,MAQUOKETA,1,42.044,-90.607,17,22,0,1,1
840,36,18,ALICE,0,42.210,-91.695,32,22,0,1,1
840,36,19,PRAIRIEBURG,1,42.199,-91.417,32,22,0,1,1
840,36,20,HUDSON,1,42.428,-92.476,32,22,0,1,1
840,36,21,DINSDALE,1,42.239,-92.534,32,22,0,1,1
840,36,22,KANAWHA,1,42.966,-93.852,40,11,0,1,1
840,36,23,ZEARING,0,42.152,-93.329,40,11,0,1,1
840,36,24,SCRANTON,1,42.035,-94.571,40,11,0,1,1
840,36,25,CLARE,1,42.602,-94.295,40,11,0,1,1
840,36,26,PIERSON,1,42.533,-95.879,32,22,0,1,1
840,36,27,WASHTA,1,42.648,-95.721,32,22,0,1,1
840,36,28,SIOUX CITY,1,42.490,-96.374,32,22,0,1,1
840,36,29,FESTINA,1,43.086,-91.877,17,23,0,1,1
840,36,30,DAVIS CORNER,1,43.349,-92.259,32,22,0,1,1
840,36,31,GARNER,0,43.068,-93.577,40,11,0,1,1
840,36,32,TITONKA,1,43.239,-94.010,40,11,0,1,1
840,36,33,GAZA,1,43.041,-95.584,32,22,0,1,1
840,36,34,ROCK VALLEY,1,43.257,-96.276,32,22,0,1,1
840,36,105,COLLEGE SPGS 2,1,40.624,-95.126,32,22,0,1,1
840,36,108,TIPTON,1,41.729,-91.251,32,22,0,1,1
840,36,118,LAFAYETTE,1,42.212,-91.696,32,22,0,1,1
840,36,123,MCCALLSBURG,1,42.166,-93.347,40,11,0,1,1
840,36,131,BURCHINAL,1,43.068,-93.577,40,11,0,1,1
840,38,1,MELROSE,1,37.032,-94.995,33,22,0,1,1
840,38,2,GALESBURG,1,37.515,-95.325,33,22,0,1,1
840,38,3,HUMBOLDT,1,37.849,-95.501,33,22,0,1,1
840,38,4,LAPLAND,1,37.985,-96.394,35,22,0,1,1
840,38,5,THRALL,0,38.057,-96.286,35,22,0,1,1
840,38,6,WELLINGTON,1,37.319,-97.349,35,19,0,1,1
840,38,7,DALTON,1,37.232,-97.258,35,19,0,1,1
840,38,8,ST JOHN,1,37.927,-98.830,34,19,0,1,1
840,38,9,COATS,1,37.514,-98.830,34,19,0,1,1
840,38,10,COLDWATER,1,37.165,-99.272,34,19,0,1,1
840,38,11,ASHLAND,1,37.133,-99.741,34,19,0,1,1
840,38,12,LAKIN,1,37.959,-101.432,36,18,0,1,1
840,38,13,OLATHE,1,38.855,-94.871,33,22,0,1,1
840,38,14,DOVER,1,38.972,-95.910,33,22,0,1,1
840,38,15,BARCLAY,1,38.535,-95.858,33,22,0,1,1
840,38,16,WREFORD,1,38.994,-96.900,35,22,0,1,1
840,38,17,ELLINOR,1,38.362,-96.561,35,22,0,1,1
840,38,18,CHAPMAN,0,38.945,-97.298,35,19,0,1,1
840,38,19,BUCKEYE,1,39.061,-97.111,35,19,0,1,1
840,38,20,ALBERT,1,38.464,-98.978,34,19,0,1,1
840,38,21,KANOPOLIS,1,38.552,-98.035,34,19,0,1,1
840,38,22,GRAY,1,38.204,-99.662,34,19,0,1,1
840,38,23,HAYS,1,38.842,-99.466,34,19,0,1,1
840,38,24,WALLACE,1,38.728,-101.651,36,18,0,1,1
840,38,25,LEOVILLE,1,39.583,-100.330,34,19,0,1,1
840,38,26,GRANTVILLE,1,39.081,-95.567,32,22,0,1,1
840,38,27,ROCK CREEK,1,39.252,-95.535,32,22,0,1,1
840,38,28,HANOVER,1,39.900,-96.871,32,19,0,1,1
840,38,29,SENECA,1,39.769,-96.027,32,22,0,1,1
840,38,30,HOLLENBERG,1,39.937,-97.012,34,19,0,1,1
840,38,31,MINNEAPOLIS,1,39.190,-97.612,34,19,0,1,1
840,38,32,COVERT,1,39.345,-98.751,34,19,0,1,1
840,38,33,JEWELL,0,39.726,-98.101,34,19,0,1,1
840,38,34,PHILLIPSBURG,1,39.770,-99.254,34,19,0,1,1
840,38,35,LOGAN,1,39.727,-99.646,34,19,0,1,1
840,38,36,GOVE,1,38.901,-100.244,34,19,0,1,1
840,38,37,MISSLER,1,37.314,-100.435,34,19,0,1,1
840,38,38,RULETON,1,39.177,-101.969,36,18,0,1,1
840,38,105,LONGTON,1,37.300,-96.101,33,22,0,1,1
840,38,118,SOLOMON,1,38.915,-97.369,33,19,0,1,1
840,38,133,JEWELL 2,1,39.726,-98.101,34,19,0,1,1
840,38,301,PITTSBURG,1,37.310,-94.742,33,22,0,1,1
840,38,302,Morehead,1,37.369,-95.449,33,22,0,1,1
840,38,303,Reece,1,37.796,-96.435,35,22,0,1,1
840,38,304,Berwet,1,37.796,-97.463,35,19,0,1,1
840,38,305,Hopewell,1,37.855,-98.876,34,19,0,1,1
840,38,306,Hodges,1,37.826,-99.386,34,19,0,1,1
840,38,307,Plymell,1,37.830,-100.871,36,18,0,1,1
840,38,308,Ulysses,1,37.388,-101.249,36,18,0,1,1
840,38,309,Trading Post,1,38.215,-94.613,33,22,0,1,1
840,38,310,Le Loup,1,38.681,-95.121,33,22,0,1,1
840,38,311,Lincolnville,1,38.522,-96.912,35,22,0,1,1
840,38,312,Goessel,1,38.204,-97.208,35,19,0,1,1
840,38,313,Susank,1,38.681,-98.775,34,19,0,1,1
840,38,314,Ash Valley,1,38.319,-99.235,34,19,0,1,1
840,38,315,Grigston,1,38.468,-100.723,36,18,0,1,1
840,38,316,Leoti,1,38.191,-101.359,36,18,0,1,1
840,38,317,Severance,1,39.784,-95.227,32,22,0,1,1
840,38,318,Olsburg,1,39.653,-96.530,35,22,0,1,1
840,38,319,Jamestown,1,39.567,-97.819,34,19,0,1,1
840,38,320,Beloit,0,39.567,-98.169,34,19,0,1,1
840,38,321,Damar,1,39.336,-99.270,34,19,0,1,1
840,38,322,Rexford,1,39.495,-100.646,34,19,0,1,1
840,38,323,Winona,1,39.120,-101.728,36,18,0,1,1
840,38,420,Beloit 2,1,39.567,-98.154,34,19,0,1,1
840,39,1,CUMBERLND GP,1,36.608,-83.702,21,28,0,1,1
840,39,2,LOVELACEVILE,1,36.907,-88.862,4,27,0,1,1
840,39,3,SHILOH,1,36.690,-88.181,4,27,0,1,1
840,39,4,CANTON,1,36.793,-87.961,14,24,0,1,1
840,39,5,KEYSBURG,1,36.664,-87.009,14,24,0,1,1
